"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_8025399d304b","En_a7ed01c0","En_5f18ecaa","contributes_to","contributes_to","Indicates that the subject is a causal or enabling factor that contributes to the occurrence, development, or degree of the object, without implying sole or deterministic causation.","causal_influence_relation","CAUSALITY","causal","0.92","Direction trade → interconnected-societies because trade is a mechanism creating interconnection.","Societies became more interconnected through trade, indicating trade as a contributing factor.","","As societies became more interconnected through trade and travel","Ch_000010","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""through trade"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Trade contributes to societies becoming more interconnected."
"RelR_d272cd370446","En_6731b153","En_5f18ecaa","contributes_to","contributes_to","Indicates that the subject is a causal or enabling factor that contributes to the occurrence, development, or degree of the object, without implying sole or deterministic causation.","causal_influence_relation","CAUSALITY","causal","0.92","Direction travel → interconnected-societies.","Societies became more interconnected through travel, making travel a mechanism of interconnection.","","As societies became more interconnected through trade and travel","Ch_000010","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""through travel"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Travel contributes to societies becoming more interconnected."
"RelR_fb030b107649","En_5f18ecaa","En_f1a3cdff","facilitates","facilitates_spread_of","Indicates that the subject enables, accelerates, or otherwise facilitates the spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","enabling","0.93","Direction interconnected-societies → spread-of-urban-legends; social interconnection enables dissemination.","The clause ties increasing interconnection of societies with the onset of urban legends spreading.","","As societies became more interconnected through trade and travel, urban legends began to spread","Ch_000010","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""became more interconnected through trade and travel"",
 ""UncertaintyQualifier"": ""began to"",
 ""CausalHint"": ""as"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Interconnected societies facilitate the spread of urban legends."
"RelR_4677bb98b37f","En_f1a3cdff","En_35090967","occurs_in","has_spatial_reach","Indicates the geographic extent or coverage area over which a phenomenon, process, or dissemination (such as the spread of urban legends) occurs.","spatial_reach_relation","SPATIALITY","spatial reach","0.97","Direction spread-of-urban-legends → regions to represent where spread happens.","The text explicitly says urban legends began to spread across regions.","","urban legends began to spread across regions and continents","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across regions"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""began to"",
 ""CausalHint"": ""across"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The spread of urban legends extends across multiple regions."
"RelR_db13efaac0da","En_f1a3cdff","En_b4503142","occurs_in","has_spatial_reach","Indicates the geographic extent or coverage area over which a phenomenon, process, or dissemination (such as the spread of urban legends) occurs.","spatial_reach_relation","SPATIALITY","spatial reach","0.97","Direction spread-of-urban-legends → continents.","The same sentence states that urban legends spread across continents.","","urban legends began to spread across regions and continents","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across continents"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""began to"",
 ""CausalHint"": ""across"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The spread of urban legends extends across continents."
"RelR_fcf36d6fe4a0","En_f1a3cdff","En_af792f51","reaches","has_spatial_reach","Indicates the geographic extent or coverage area over which a phenomenon, process, or dissemination (such as the spread of urban legends) occurs.","spatial_reach_relation","SPATIALITY","spatial reach","0.88","Direction spread-of-urban-legends → around-the-world; captures global dissemination.","The Hook Man legend, as an urban legend, is said to be told in various forms around the world.","Uses Hook Man as a representative instance of urban legend spread.","a story that has been told in various forms around the world","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""told in various forms"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FormVariation: various narrative forms and variations""
}","The spread of urban legends, exemplified by the Hook Man story, reaches around the world."
"RelR_1e8726328e10","En_e5cfa027","En_fee2fc6c","located_in","located_at","Indicates that the subject is situated at, on, or within the spatial region or physical substrate denoted by the object.","spatial_location_relation","SPATIALITY","spatial location","0.98","Standard spatial containment: protagonists are at a specific setting.","Text says, ""a young couple parked in a secluded area"" establishing the location of the couple.","","a young couple parked in a secluded area","Ch_000011","{
 ""TemporalQualifier"": ""typically, at the start of the tale"",
 ""SpatialQualifier"": ""secluded area"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""typically"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeRole: initial setting of the legend""
}","The young couple is situated in a secluded area."
"RelR_86b4ed237b92","En_e5cfa027","En_063f3192","experiences","experiences","An experiencer (person or group) undergoes or perceives a stimulus, event, or information.","perception_experience_relation","PERCEPTION","perception","0.97","Directed from experiencer to stimulus.","""they hear a news report"" clearly links the couple to the news report.","","a young couple parked in a secluded area when they hear a news report","Ch_000011","{
 ""TemporalQualifier"": ""early in the story"",
 ""SpatialQualifier"": ""in the secluded area, inside the car"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": ""MediaType: broadcast news""
}","The young couple hears the news report."
"RelR_dd103285e1e9","En_063f3192","En_7650fa24","describes","is_about","Indicates that a narrative, document, or discourse segment has a particular topic, entity, or concept as its primary subject matter.","document_topic_relation","ABOUTNESS","aboutness","0.99","Typical aboutness: report → subject.","""a news report about an escaped criminal"" directly states the relation.","","they hear a news report about an escaped criminal","Ch_000011","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""WarningFunction: crime alert""
}","The news report is about the escaped criminal."
"RelR_b66dae949bec","En_7650fa24","En_85a40722","has_part","has_part","Indicates that the subject entity includes the object entity as a physical or conceptual component or substructure.","part_whole_relation","COMPOSITION","part-whole","0.99","Physical attribute of character; direct possession.","Text: ""an escaped criminal with a hook for a hand"" describes this physical feature.","","an escaped criminal with a hook for a hand","Ch_000011","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the criminal’s arm/hand"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""with"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ReplacementType: prosthetic/weaponized hook""
}","The escaped criminal has a hook instead of a hand."
"RelR_1bdfad65e09d","En_ad3952c6","En_0907cfbb","occurs_on","located_at","Indicates that the subject is situated at, on, or within the spatial region or physical substrate denoted by the object.","spatial_location_relation","SPATIALITY","spatial occurrence","0.98","Event localized to an object surface.","""they hear a scratching sound on the car door"" links the sound to the door.","","they hear a scratching sound on the car door","Ch_000011","{
 ""TemporalQualifier"": ""as the story unfolds"",
 ""SpatialQualifier"": ""on the car door"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""PerceptualModality: auditory cue of threat""
}","The scratching sound is heard on the car door."
"RelR_a30ba2cfa5a0","En_4f26b44c","En_0907cfbb","part_of","part_of","Subject entity is a physical component or substructure of the object entity.","part_whole_relation","COMPOSITION","part-whole","0.96","Handles are structural parts of doors.","Mention of ""car door"" and later ""car door handle"" implies a part–whole relation.","","a bloody hook hanging from the handle [of the car door]","Ch_000011","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the exterior of the car door"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Function: mechanism to open the car door""
}","The car door handle is a component of the car door."
